#NAME	SENSE	SAMPLE	HAPLOTYPE	LOCUS	PHASE_BLOCK	SUBRANGE
HG03579#1#JAGYVU010000210.1#0	HAPLOTYPE	HG03579	1	JAGYVU010000210.1	0	NO_SUBRANGE
NA20129#1#JAHEPE010000309.1#0[1-291032]	HAPLOTYPE	NA20129	1	JAHEPE010000309.1	0	1-291032
NA21309#1#JAHEPC010000356.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000356.1	0	NO_SUBRANGE
HG02622#2#JAHAON010000071.1#0	HAPLOTYPE	HG02622	2	JAHAON010000071.1	0	NO_SUBRANGE
NA21309#2#JAHEPB010000159.1#0[6-22467252]	HAPLOTYPE	NA21309	2	JAHEPB010000159.1	0	6-22467252
HG02055#2#JAHEPJ010000040.1#0[75308489-75400437]	HAPLOTYPE	HG02055	2	JAHEPJ010000040.1	0	75308489-75400437
CHM13#0#chr5[50941507-182040985]	REFERENCE	CHM13	0	chr5	NO_PHASE_BLOCK	50941507-182040985
HG01928#1#JAGYVQ010000048.1#0[744-86238268]	HAPLOTYPE	HG01928	1	JAGYVQ010000048.1	0	744-86238268
HG00741#2#JAHALX010000067.1#0	HAPLOTYPE	HG00741	2	JAHALX010000067.1	0	NO_SUBRANGE
HG00735#2#JAHBCG010000001.1#0[37438986-123737347]	HAPLOTYPE	HG00735	2	JAHBCG010000001.1	0	37438986-123737347
HG02818#2#JAHEOR010000076.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000076.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000070.1#0[9983-34622393]	HAPLOTYPE	HG02818	2	JAHEOR010000070.1	0	9983-34622393
HG01106#2#JAHAMB010000052.1#0[17881456-18653427]	HAPLOTYPE	HG01106	2	JAHAMB010000052.1	0	17881456-18653427
HG01258#1#JAGYYV010000095.1#0	HAPLOTYPE	HG01258	1	JAGYYV010000095.1	0	NO_SUBRANGE
HG02257#1#JAGYVI010000065.1#0[31984-1785092]	HAPLOTYPE	HG02257	1	JAGYVI010000065.1	0	31984-1785092
HG02257#2#JAGYVH010000025.1#0[5822-39805003]	HAPLOTYPE	HG02257	2	JAGYVH010000025.1	0	5822-39805003
HG02717#2#JAHAOR010000204.1#0	HAPLOTYPE	HG02717	2	JAHAOR010000204.1	0	NO_SUBRANGE
HG01175#1#JAHAMA010000208.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000208.1	0	NO_SUBRANGE
HG01243#2#JAHEOX010000060.1#0[12420159-16526177]	HAPLOTYPE	HG01243	2	JAHEOX010000060.1	0	12420159-16526177
HG02148#1#JAHAMG010000004.1#0	HAPLOTYPE	HG02148	1	JAHAMG010000004.1	0	NO_SUBRANGE
NA18906#1#JAHEOO010000090.1#0[2039939-20870597]	HAPLOTYPE	NA18906	1	JAHEOO010000090.1	0	2039939-20870597
HG00673#1#JAHBBZ010000084.1#0[26-6837355]	HAPLOTYPE	HG00673	1	JAHBBZ010000084.1	0	26-6837355
HG00733#1#JAHEPQ010000148.1#0	HAPLOTYPE	HG00733	1	JAHEPQ010000148.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000117.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000117.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000197.1#0[5-441614]	HAPLOTYPE	HG02572	2	JAHAOV010000197.1	0	5-441614
HG02145#2#JAHKSF010000140.1#0[4686-7042398]	HAPLOTYPE	HG02145	2	JAHKSF010000140.1	0	4686-7042398
HG00621#2#JAHBCC010000014.1#0[39961-108233799]	HAPLOTYPE	HG00621	2	JAHBCC010000014.1	0	39961-108233799
HG01258#2#JAGYYU010000252.1#0[12379-192241]	HAPLOTYPE	HG01258	2	JAGYYU010000252.1	0	12379-192241
HG03492#1#JAHEPI010000156.1#0[32110772-32126750]	HAPLOTYPE	HG03492	1	JAHEPI010000156.1	0	32110772-32126750
HG02723#2#JAHEOT010000061.1#0[4792703-36791097]	HAPLOTYPE	HG02723	2	JAHEOT010000061.1	0	4792703-36791097
HG00735#1#JAHBCH010000059.1#0[7-2727739]	HAPLOTYPE	HG00735	1	JAHBCH010000059.1	0	7-2727739
NA18906#2#JAHEON010000263.1#0[85-76617]	HAPLOTYPE	NA18906	2	JAHEON010000263.1	0	85-76617
HG00621#1#JAHBCD010000015.1#0	HAPLOTYPE	HG00621	1	JAHBCD010000015.1	0	NO_SUBRANGE
HG03098#2#JAHEPL010000006.1#0[2845-3325283]	HAPLOTYPE	HG03098	2	JAHEPL010000006.1	0	2845-3325283
HG01361#1#JAGYYX010000019.1#0[628-28192900]	HAPLOTYPE	HG01361	1	JAGYYX010000019.1	0	628-28192900
HG01175#1#JAHAMA010000361.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000361.1	0	NO_SUBRANGE
HG03453#1#JAGYVW010000463.1#0	HAPLOTYPE	HG03453	1	JAGYVW010000463.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000429.1#0[1-3391]	HAPLOTYPE	HG02886	1	JAHAOU010000429.1	0	1-3391
HG01106#2#JAHAMB010000083.1#0[1669191-1794182]	HAPLOTYPE	HG01106	2	JAHAMB010000083.1	0	1669191-1794182
HG02717#2#JAHAOR010000120.1#0[627-1523464]	HAPLOTYPE	HG02717	2	JAHAOR010000120.1	0	627-1523464
HG00621#1#JAHBCD010000029.1#0	HAPLOTYPE	HG00621	1	JAHBCD010000029.1	0	NO_SUBRANGE
HG01071#2#JAHBCE010000204.1#0[7-235701]	HAPLOTYPE	HG01071	2	JAHBCE010000204.1	0	7-235701
NA20129#2#JAHEPD010000078.1#0[42475949-42828295]	HAPLOTYPE	NA20129	2	JAHEPD010000078.1	0	42475949-42828295
NA21309#2#JAHEPB010000333.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000333.1	0	NO_SUBRANGE
HG02109#2#JAHEPF010000078.1#0[403-19096515]	HAPLOTYPE	HG02109	2	JAHEPF010000078.1	0	403-19096515
HG01928#1#JAGYVQ010000075.1#0[75022-1032125]	HAPLOTYPE	HG01928	1	JAGYVQ010000075.1	0	75022-1032125
HG01123#1#JAGYYZ010000084.1#0[113-1250380]	HAPLOTYPE	HG01123	1	JAGYYZ010000084.1	0	113-1250380
HG03516#2#JAGYYS010000002.1#0[2406931-2729503]	HAPLOTYPE	HG03516	2	JAGYYS010000002.1	0	2406931-2729503
HG03486#2#JAHEOP010000052.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000052.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000049.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000049.1	0	NO_SUBRANGE
HG01952#2#JAHAMD010000080.1#0	HAPLOTYPE	HG01952	2	JAHAMD010000080.1	0	NO_SUBRANGE
HG00621#1#JAHBCD010000031.1#0[37063384-56644748]	HAPLOTYPE	HG00621	1	JAHBCD010000031.1	0	37063384-56644748
HG01175#1#JAHAMA010000187.1#0[146-294558]	HAPLOTYPE	HG01175	1	JAHAMA010000187.1	0	146-294558
HG02109#2#JAHEPF010000108.1#0	HAPLOTYPE	HG02109	2	JAHEPF010000108.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000050.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000050.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000219.1#0	HAPLOTYPE	HG02886	1	JAHAOU010000219.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000116.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000116.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000082.1#0[569-4380232]	HAPLOTYPE	HG02886	1	JAHAOU010000082.1	0	569-4380232
HG02572#1#JAHAOW010000299.1#0[43745-460771]	HAPLOTYPE	HG02572	1	JAHAOW010000299.1	0	43745-460771
HG02723#2#JAHEOT010000107.1#0[3-27552632]	HAPLOTYPE	HG02723	2	JAHEOT010000107.1	0	3-27552632
HG00733#1#JAHEPQ010000002.1#0	HAPLOTYPE	HG00733	1	JAHEPQ010000002.1	0	NO_SUBRANGE
NA18906#1#JAHEOO010000056.1#0[44205164-44214320]	HAPLOTYPE	NA18906	1	JAHEOO010000056.1	0	44205164-44214320
HG02148#1#JAHAMG010000012.1#0	HAPLOTYPE	HG02148	1	JAHAMG010000012.1	0	NO_SUBRANGE
HG01106#1#JAHAMC010000253.1#0	HAPLOTYPE	HG01106	1	JAHAMC010000253.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000103.1#0[5-3951439]	HAPLOTYPE	HG02886	1	JAHAOU010000103.1	0	5-3951439
HG02723#1#JAHEOU010000147.1#0[423982-837048]	HAPLOTYPE	HG02723	1	JAHEOU010000147.1	0	423982-837048
HG02723#2#JAHEOT010000045.1#0[18008212-18392371]	HAPLOTYPE	HG02723	2	JAHEOT010000045.1	0	18008212-18392371
HG02717#2#JAHAOR010000096.1#0[4-2642846]	HAPLOTYPE	HG02717	2	JAHAOR010000096.1	0	4-2642846
HG01258#1#JAGYYV010000201.1#0	HAPLOTYPE	HG01258	1	JAGYYV010000201.1	0	NO_SUBRANGE
HG01175#2#JAHALZ010000002.1#0[10163850-10791014]	HAPLOTYPE	HG01175	2	JAHALZ010000002.1	0	10163850-10791014
HG03098#1#JAHEPM010000002.1#0[10057546-10363450]	HAPLOTYPE	HG03098	1	JAHEPM010000002.1	0	10057546-10363450
HG02080#2#JAHEOV010000155.1#0[1-3173713]	HAPLOTYPE	HG02080	2	JAHEOV010000155.1	0	1-3173713
HG01952#2#JAHAMD010000002.1#0[37001293-130516847]	HAPLOTYPE	HG01952	2	JAHAMD010000002.1	0	37001293-130516847
HG03486#1#JAHEOQ010000136.1#0	HAPLOTYPE	HG03486	1	JAHEOQ010000136.1	0	NO_SUBRANGE
HG02145#2#JAHKSF010000137.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000137.1	0	NO_SUBRANGE
HG01258#1#JAGYYV010000107.1#0	HAPLOTYPE	HG01258	1	JAGYYV010000107.1	0	NO_SUBRANGE
HG02486#2#JAGYVL010000028.1#0[50255747-52999069]	HAPLOTYPE	HG02486	2	JAGYVL010000028.1	0	50255747-52999069
HG03579#2#JAGYVT010000174.1#0[2067638-2226432]	HAPLOTYPE	HG03579	2	JAGYVT010000174.1	0	2067638-2226432
HG01123#2#JAGYYY010000056.1#0[14950898-15207792]	HAPLOTYPE	HG01123	2	JAGYYY010000056.1	0	14950898-15207792
HG01243#1#JAHEOY010000436.1#0	HAPLOTYPE	HG01243	1	JAHEOY010000436.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000262.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000262.1	0	NO_SUBRANGE
HG01978#2#JAGYVR010000052.1#0	HAPLOTYPE	HG01978	2	JAGYVR010000052.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000259.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000259.1	0	NO_SUBRANGE
NA21309#2#JAHEPB010000043.1#0[79-9656999]	HAPLOTYPE	NA21309	2	JAHEPB010000043.1	0	79-9656999
HG03453#1#JAGYVW010000047.1#0	HAPLOTYPE	HG03453	1	JAGYVW010000047.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000085.1#0	HAPLOTYPE	HG02559	1	JAGYVK010000085.1	0	NO_SUBRANGE
HG01361#2#JAGYYW010000079.1#0	HAPLOTYPE	HG01361	2	JAGYYW010000079.1	0	NO_SUBRANGE
NA20129#1#JAHEPE010000096.1#0	HAPLOTYPE	NA20129	1	JAHEPE010000096.1	0	NO_SUBRANGE
HG00621#2#JAHBCC010000226.1#0	HAPLOTYPE	HG00621	2	JAHBCC010000226.1	0	NO_SUBRANGE
HG01071#2#JAHBCE010000028.1#0[14977229-14988835]	HAPLOTYPE	HG01071	2	JAHBCE010000028.1	0	14977229-14988835
HG03486#2#JAHEOP010000109.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000109.1	0	NO_SUBRANGE
HG02148#1#JAHAMG010000062.1#0	HAPLOTYPE	HG02148	1	JAHAMG010000062.1	0	NO_SUBRANGE
HG00741#2#JAHALX010000038.1#0[69997516-70279927]	HAPLOTYPE	HG00741	2	JAHALX010000038.1	0	69997516-70279927
HG01952#2#JAHAMD010000246.1#0	HAPLOTYPE	HG01952	2	JAHAMD010000246.1	0	NO_SUBRANGE
HG00733#1#JAHEPQ010000060.1#0[3794-28974070]	HAPLOTYPE	HG00733	1	JAHEPQ010000060.1	0	3794-28974070
HG02080#1#JAHEOW010000435.1#0	HAPLOTYPE	HG02080	1	JAHEOW010000435.1	0	NO_SUBRANGE
HG02622#1#JAHAOO010000045.1#0	HAPLOTYPE	HG02622	1	JAHAOO010000045.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000037.1#0[66832-19679491]	HAPLOTYPE	HG01928	1	JAGYVQ010000037.1	0	66832-19679491
HG02572#2#JAHAOV010000030.1#0[36045110-52393269]	HAPLOTYPE	HG02572	2	JAHAOV010000030.1	0	36045110-52393269
HG02055#2#JAHEPJ010000029.1#0	HAPLOTYPE	HG02055	2	JAHEPJ010000029.1	0	NO_SUBRANGE
HG01106#2#JAHAMB010000009.1#0[30-45083981]	HAPLOTYPE	HG01106	2	JAHAMB010000009.1	0	30-45083981
NA21309#1#JAHEPC010000014.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000014.1	0	NO_SUBRANGE
HG02080#1#JAHEOW010000328.1#0	HAPLOTYPE	HG02080	1	JAHEOW010000328.1	0	NO_SUBRANGE
HG01175#1#JAHAMA010000060.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000060.1	0	NO_SUBRANGE
HG01071#2#JAHBCE010000166.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000166.1	0	NO_SUBRANGE
HG00735#1#JAHBCH010000090.1#0	HAPLOTYPE	HG00735	1	JAHBCH010000090.1	0	NO_SUBRANGE
HG01106#2#JAHAMB010000093.1#0[7482185-7584418]	HAPLOTYPE	HG01106	2	JAHAMB010000093.1	0	7482185-7584418
HG03540#2#JAGYVX010000079.1#0	HAPLOTYPE	HG03540	2	JAGYVX010000079.1	0	NO_SUBRANGE
HG01258#1#JAGYYV010000080.1#0	HAPLOTYPE	HG01258	1	JAGYYV010000080.1	0	NO_SUBRANGE
HG00741#2#JAHALX010000037.1#0[107-16087923]	HAPLOTYPE	HG00741	2	JAHALX010000037.1	0	107-16087923
HG02055#2#JAHEPJ010000143.1#0[484-16942763]	HAPLOTYPE	HG02055	2	JAHEPJ010000143.1	0	484-16942763
HG00735#1#JAHBCH010000060.1#0[3091020-8153728]	HAPLOTYPE	HG00735	1	JAHBCH010000060.1	0	3091020-8153728
HG03516#1#JAGYYT010000180.1#0	HAPLOTYPE	HG03516	1	JAGYYT010000180.1	0	NO_SUBRANGE
HG02080#2#JAHEOV010000225.1#0[2076-4374071]	HAPLOTYPE	HG02080	2	JAHEOV010000225.1	0	2076-4374071
HG03579#1#JAGYVU010000011.1#0	HAPLOTYPE	HG03579	1	JAGYVU010000011.1	0	NO_SUBRANGE
HG01978#2#JAGYVR010000095.1#0[3730066-6821918]	HAPLOTYPE	HG01978	2	JAGYVR010000095.1	0	3730066-6821918
HG03486#1#JAHEOQ010000420.1#0[3207-169710]	HAPLOTYPE	HG03486	1	JAHEOQ010000420.1	0	3207-169710
HG02723#1#JAHEOU010000122.1#0[52461052-52794818]	HAPLOTYPE	HG02723	1	JAHEOU010000122.1	0	52461052-52794818
HG02723#1#JAHEOU010000185.1#0[697-2334607]	HAPLOTYPE	HG02723	1	JAHEOU010000185.1	0	697-2334607
HG02055#2#JAHEPJ010000032.1#0[2361184-22511412]	HAPLOTYPE	HG02055	2	JAHEPJ010000032.1	0	2361184-22511412
HG02109#1#JAHEPG010000428.1#0	HAPLOTYPE	HG02109	1	JAHEPG010000428.1	0	NO_SUBRANGE
HG03486#2#JAHEOP010000112.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000112.1	0	NO_SUBRANGE
HG02080#2#JAHEOV010000173.1#0	HAPLOTYPE	HG02080	2	JAHEOV010000173.1	0	NO_SUBRANGE
HG01071#1#JAHBCF010000317.1#0	HAPLOTYPE	HG01071	1	JAHBCF010000317.1	0	NO_SUBRANGE
HG02717#1#JAHAOS010000090.1#0[13573095-17069046]	HAPLOTYPE	HG02717	1	JAHAOS010000090.1	0	13573095-17069046
HG03098#2#JAHEPL010000078.1#0[1139322-19448066]	HAPLOTYPE	HG03098	2	JAHEPL010000078.1	0	1139322-19448066
HG02886#2#JAHAOT010000012.1#0[34300630-34606508]	HAPLOTYPE	HG02886	2	JAHAOT010000012.1	0	34300630-34606508
HG02818#1#JAHEOS010000013.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000013.1	0	NO_SUBRANGE
HG00733#1#JAHEPQ010000118.1#0[55488-1043644]	HAPLOTYPE	HG00733	1	JAHEPQ010000118.1	0	55488-1043644
HG02080#2#JAHEOV010000273.1#0[1080-478918]	HAPLOTYPE	HG02080	2	JAHEOV010000273.1	0	1080-478918
HG00741#1#JAHALY010000029.1#0[98670877-101736276]	HAPLOTYPE	HG00741	1	JAHALY010000029.1	0	98670877-101736276
HG03098#1#JAHEPM010000245.1#0	HAPLOTYPE	HG03098	1	JAHEPM010000245.1	0	NO_SUBRANGE
HG03579#2#JAGYVT010000021.1#0	HAPLOTYPE	HG03579	2	JAGYVT010000021.1	0	NO_SUBRANGE
HG01928#2#JAGYVP010000001.1#0[1252585-40046877]	HAPLOTYPE	HG01928	2	JAGYVP010000001.1	0	1252585-40046877
HG03540#2#JAGYVX010000354.1#0[44084-54336]	HAPLOTYPE	HG03540	2	JAGYVX010000354.1	0	44084-54336
NA21309#1#JAHEPC010000090.1#0[1400190-17244421]	HAPLOTYPE	NA21309	1	JAHEPC010000090.1	0	1400190-17244421
HG03540#1#JAGYVY010000372.1#0	HAPLOTYPE	HG03540	1	JAGYVY010000372.1	0	NO_SUBRANGE
HG03540#2#JAGYVX010000150.1#0	HAPLOTYPE	HG03540	2	JAGYVX010000150.1	0	NO_SUBRANGE
HG00735#1#JAHBCH010000050.1#0[2580162-12988123]	HAPLOTYPE	HG00735	1	JAHBCH010000050.1	0	2580162-12988123
HG03492#1#JAHEPI010000158.1#0[53-879251]	HAPLOTYPE	HG03492	1	JAHEPI010000158.1	0	53-879251
HG02818#1#JAHEOS010000065.1#0	HAPLOTYPE	HG02818	1	JAHEOS010000065.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000512.1#0[3127-25787]	HAPLOTYPE	HG02145	1	JAHKSG010000512.1	0	3127-25787
NA20129#1#JAHEPE010000234.1#0[2079430-4905978]	HAPLOTYPE	NA20129	1	JAHEPE010000234.1	0	2079430-4905978
HG03486#1#JAHEOQ010000085.1#0	HAPLOTYPE	HG03486	1	JAHEOQ010000085.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000011.1#0[1063057-1629679]	HAPLOTYPE	HG02572	2	JAHAOV010000011.1	0	1063057-1629679
HG00741#2#JAHALX010000040.1#0	HAPLOTYPE	HG00741	2	JAHALX010000040.1	0	NO_SUBRANGE
HG03540#1#JAGYVY010000344.1#0	HAPLOTYPE	HG03540	1	JAGYVY010000344.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000720.1#0[217-33982]	HAPLOTYPE	HG02145	1	JAHKSG010000720.1	0	217-33982
HG02572#1#JAHAOW010000052.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000052.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000147.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000147.1	0	NO_SUBRANGE
HG00733#1#JAHEPQ010000304.1#0	HAPLOTYPE	HG00733	1	JAHEPQ010000304.1	0	NO_SUBRANGE
HG03098#2#JAHEPL010000318.1#0	HAPLOTYPE	HG03098	2	JAHEPL010000318.1	0	NO_SUBRANGE
HG00673#2#JAHBBY010000035.1#0	HAPLOTYPE	HG00673	2	JAHBBY010000035.1	0	NO_SUBRANGE
HG01243#2#JAHEOX010000087.1#0	HAPLOTYPE	HG01243	2	JAHEOX010000087.1	0	NO_SUBRANGE
NA20129#1#JAHEPE010000258.1#0[42-674216]	HAPLOTYPE	NA20129	1	JAHEPE010000258.1	0	42-674216
NA20129#1#JAHEPE010000277.1#0[1959-1447041]	HAPLOTYPE	NA20129	1	JAHEPE010000277.1	0	1959-1447041
HG02630#1#JAHAOQ010000025.1#0[77351-43973093]	HAPLOTYPE	HG02630	1	JAHAOQ010000025.1	0	77351-43973093
HG01243#2#JAHEOX010000168.1#0	HAPLOTYPE	HG01243	2	JAHEOX010000168.1	0	NO_SUBRANGE
HG02723#1#JAHEOU010000254.1#0	HAPLOTYPE	HG02723	1	JAHEOU010000254.1	0	NO_SUBRANGE
HG00673#1#JAHBBZ010000356.1#0	HAPLOTYPE	HG00673	1	JAHBBZ010000356.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000050.1#0[328-16513499]	HAPLOTYPE	HG01928	1	JAGYVQ010000050.1	0	328-16513499
HG02080#1#JAHEOW010000244.1#0	HAPLOTYPE	HG02080	1	JAHEOW010000244.1	0	NO_SUBRANGE
HG03579#2#JAGYVT010000025.1#0	HAPLOTYPE	HG03579	2	JAGYVT010000025.1	0	NO_SUBRANGE
GRCh38#0#chrUn_KI270591v1	REFERENCE	GRCh38	0	chrUn_KI270591v1	NO_PHASE_BLOCK	NO_SUBRANGE
HG01358#1#JAGYZB010000056.1#0	HAPLOTYPE	HG01358	1	JAGYZB010000056.1	0	NO_SUBRANGE
HG00438#2#JAHBCA010000035.1#0	HAPLOTYPE	HG00438	2	JAHBCA010000035.1	0	NO_SUBRANGE
HG02572#1#JAHAOW010000208.1#0[4183884-4254684]	HAPLOTYPE	HG02572	1	JAHAOW010000208.1	0	4183884-4254684
HG02717#2#JAHAOR010000321.1#0	HAPLOTYPE	HG02717	2	JAHAOR010000321.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000009.1#0[2326801-76194477]	HAPLOTYPE	HG03486	1	JAHEOQ010000009.1	0	2326801-76194477
HG00735#1#JAHBCH010000056.1#0	HAPLOTYPE	HG00735	1	JAHBCH010000056.1	0	NO_SUBRANGE
HG01109#1#JAHEPA010000280.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000280.1	0	NO_SUBRANGE
HG02559#2#JAGYVJ010000065.1#0[1475157-1781033]	HAPLOTYPE	HG02559	2	JAGYVJ010000065.1	0	1475157-1781033
HG02717#1#JAHAOS010000030.1#0[13043260-53090365]	HAPLOTYPE	HG02717	1	JAHAOS010000030.1	0	13043260-53090365
NA20129#2#JAHEPD010000156.1#0[2-7849142]	HAPLOTYPE	NA20129	2	JAHEPD010000156.1	0	2-7849142
HG01106#2#JAHAMB010000049.1#0[460-41630860]	HAPLOTYPE	HG01106	2	JAHAMB010000049.1	0	460-41630860
NA20129#1#JAHEPE010000205.1#0[15699912-15704812]	HAPLOTYPE	NA20129	1	JAHEPE010000205.1	0	15699912-15704812
NA21309#2#JAHEPB010000124.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000124.1	0	NO_SUBRANGE
HG02723#2#JAHEOT010000228.1#0[217483-241651]	HAPLOTYPE	HG02723	2	JAHEOT010000228.1	0	217483-241651
HG03486#2#JAHEOP010000012.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000012.1	0	NO_SUBRANGE
HG01978#2#JAGYVR010000047.1#0[13011-17590628]	HAPLOTYPE	HG01978	2	JAGYVR010000047.1	0	13011-17590628
HG03486#1#JAHEOQ010000212.1#0[343153-390217]	HAPLOTYPE	HG03486	1	JAHEOQ010000212.1	0	343153-390217
HG01243#2#JAHEOX010000247.1#0	HAPLOTYPE	HG01243	2	JAHEOX010000247.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000014.1#0[88338-24326588]	HAPLOTYPE	HG02818	2	JAHEOR010000014.1	0	88338-24326588
HG01978#1#JAGYVS010000008.1#0[39669044-65263154]	HAPLOTYPE	HG01978	1	JAGYVS010000008.1	0	39669044-65263154
HG03540#2#JAGYVX010000055.1#0[12259932-14264366]	HAPLOTYPE	HG03540	2	JAGYVX010000055.1	0	12259932-14264366
HG03540#2#JAGYVX010000001.1#0	HAPLOTYPE	HG03540	2	JAGYVX010000001.1	0	NO_SUBRANGE
HG01258#1#JAGYYV010000006.1#0[2060-64821568]	HAPLOTYPE	HG01258	1	JAGYYV010000006.1	0	2060-64821568
HG03540#1#JAGYVY010000141.1#0[7678065-18673510]	HAPLOTYPE	HG03540	1	JAGYVY010000141.1	0	7678065-18673510
HG00741#1#JAHALY010000252.1#0	HAPLOTYPE	HG00741	1	JAHALY010000252.1	0	NO_SUBRANGE
HG01109#1#JAHEPA010000145.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000145.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000116.1#0[1-370463]	HAPLOTYPE	HG02559	1	JAGYVK010000116.1	0	1-370463
NA18906#2#JAHEON010000189.1#0	HAPLOTYPE	NA18906	2	JAHEON010000189.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000347.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000347.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000168.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000168.1	0	NO_SUBRANGE
HG00733#2#JAHEPP010000438.1#0	HAPLOTYPE	HG00733	2	JAHEPP010000438.1	0	NO_SUBRANGE
HG01978#1#JAGYVS010000100.1#0[357-3384909]	HAPLOTYPE	HG01978	1	JAGYVS010000100.1	0	357-3384909
HG02109#1#JAHEPG010000153.1#0	HAPLOTYPE	HG02109	1	JAHEPG010000153.1	0	NO_SUBRANGE
HG01243#2#JAHEOX010000063.1#0[8808746-18235568]	HAPLOTYPE	HG01243	2	JAHEOX010000063.1	0	8808746-18235568
HG02145#1#JAHKSG010000222.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000222.1	0	NO_SUBRANGE
HG01928#2#JAGYVP010000063.1#0[6954689-6997623]	HAPLOTYPE	HG01928	2	JAGYVP010000063.1	0	6954689-6997623
NA20129#2#JAHEPD010000111.1#0[14563-15503337]	HAPLOTYPE	NA20129	2	JAHEPD010000111.1	0	14563-15503337
HG02723#2#JAHEOT010000278.1#0	HAPLOTYPE	HG02723	2	JAHEOT010000278.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000173.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000173.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000307.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000307.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000176.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000176.1	0	NO_SUBRANGE
HG01123#2#JAGYYY010000040.1#0[80162-50908924]	HAPLOTYPE	HG01123	2	JAGYYY010000040.1	0	80162-50908924
HG02886#1#JAHAOU010000253.1#0[71617-229920]	HAPLOTYPE	HG02886	1	JAHAOU010000253.1	0	71617-229920
HG03540#1#JAGYVY010000218.1#0[26-510599]	HAPLOTYPE	HG03540	1	JAGYVY010000218.1	0	26-510599
NA21309#1#JAHEPC010000257.1#0[655-4367614]	HAPLOTYPE	NA21309	1	JAHEPC010000257.1	0	655-4367614
HG00735#2#JAHBCG010000101.1#0	HAPLOTYPE	HG00735	2	JAHBCG010000101.1	0	NO_SUBRANGE
NA20129#1#JAHEPE010000080.1#0	HAPLOTYPE	NA20129	1	JAHEPE010000080.1	0	NO_SUBRANGE
HG00741#1#JAHALY010000008.1#0[2611918-22470677]	HAPLOTYPE	HG00741	1	JAHALY010000008.1	0	2611918-22470677
HG03516#2#JAGYYS010000035.1#0	HAPLOTYPE	HG03516	2	JAGYYS010000035.1	0	NO_SUBRANGE
HG03453#2#JAGYVV010000065.1#0[2991-7536131]	HAPLOTYPE	HG03453	2	JAGYVV010000065.1	0	2991-7536131
